timeStamp;roomX;roomZ;roomAngle;agentId;agentX;agentZ;agentLookX;agentLookZ;targetId;targetName;distanceToTarget
31.90886;-21.13326;-9.444899;3.73418;1;2.387718;2.874977;0.923008;-0.3846626;3;Forest;10.69993
31.90886;-21.13326;-9.444899;3.73418;2;1.384039;-2.958212;0.420624;-0.6067243;3;Forest;10.46553
31.90886;-21.13326;-9.444899;3.73418;3;0.1640654;4.660216;0.9953248;-0.09581377;3;Forest;9.017715
31.90886;-21.13326;-9.444899;3.73418;4;-1.481889;-1.423788;0.4802733;-0.8769539;3;Forest;7.228531
31.90886;-21.13326;-9.444899;3.73418;5;3.139219;-1.70899;-0.7087026;0.7053974;4;Lake;9.553704
31.90886;-21.13326;-9.444899;3.73418;6;-1.882931;4.764616;0.9980015;-0.06174448;3;Forest;7.212969
31.90886;-21.13326;-9.444899;3.73418;7;1.263721;0.4718962;0.8391058;-0.5438502;3;Forest;9.487823
31.90886;-21.13326;-9.444899;3.73418;8;-0.38868;-4.084033;0.4605118;-0.8875716;3;Forest;9.460766
31.90886;-21.13326;-9.444899;3.73418;9;-3.698272;-1.97986;0.5028592;-0.8641545;3;Forest;5.543436
31.90886;-21.13326;-9.444899;3.73418;10;-2.763169;0.3143911;0.8190888;-0.5732309;3;Forest;5.510976
31.90886;-21.13326;-9.444899;3.73418;11;-1.750091;-2.529454;0.5322353;-0.8464826;3;Forest;7.476474
31.90886;-21.13326;-9.444899;3.73418;12;-3.878414;-2.372476;0.1383841;-0.99013;3;Forest;5.643346
31.90886;-21.13326;-9.444899;3.73418;13;-1.255647;-1.662056;0.6393647;-0.7687798;3;Forest;7.528424
31.90886;-21.13326;-9.444899;3.73418;14;-2.729506;0.4085917;0.8255161;-0.5640839;3;Forest;5.528723
31.93564;-21.19308;-9.533758;3.73418;0;-2.263179;2.66643;0.9667112;-0.2553757;3;Forest;6.110863
31.93564;-21.19308;-9.533758;3.73418;1;2.387718;2.874977;0.9243904;-0.3812828;3;Forest;10.71293
31.93564;-21.19308;-9.533758;3.73418;2;1.384039;-2.958212;0.4738086;-0.6490166;3;Forest;10.43176
31.93564;-21.19308;-9.533758;3.73418;3;0.1640654;4.660216;0.9957748;-0.09096132;3;Forest;9.049802
31.93564;-21.19308;-9.533758;3.73418;4;-1.481889;-1.423788;0.6698645;-0.7423027;3;Forest;7.197554
31.93564;-21.19308;-9.533758;3.73418;5;3.139219;-1.70899;-0.682657;0.7306499;4;Lake;9.563687
31.93564;-21.19308;-9.533758;3.73418;6;-1.882931;4.764616;0.9979845;0.0615277;3;Forest;7.254258
31.93564;-21.19308;-9.533758;3.73418;7;1.263721;0.4718962;0.8246889;-0.5654445;3;Forest;9.481127
31.93564;-21.19308;-9.533758;3.73418;8;-0.38868;-4.084033;0.3914844;-0.920092;3;Forest;9.413306
31.93564;-21.19308;-9.533758;3.73418;9;-3.698272;-1.97986;0.4172156;-0.9084853;3;Forest;5.494449
31.93564;-21.19308;-9.533758;3.73418;10;-2.763169;0.3143911;0.6677955;-0.74396;3;Forest;5.497023
31.93564;-21.19308;-9.533758;3.73418;11;-1.750091;-2.529454;0.5447053;-0.8385094;3;Forest;7.433991
31.93564;-21.19308;-9.533758;3.73418;12;-3.878414;-2.372476;0.4369101;-0.8993135;3;Forest;5.589311
31.93564;-21.19308;-9.533758;3.73418;13;-1.255647;-1.662056;0.4916494;-0.8706356;3;Forest;7.496005
31.93564;-21.19308;-9.533758;3.73418;14;-2.729506;0.4085917;0.7195197;-0.6940468;3;Forest;5.516257
31.97194;-21.27419;-9.65421;3.73418;0;-2.263179;2.66643;0.9847527;-0.1729107;3;Forest;6.137756
31.97194;-21.27419;-9.65421;3.73418;1;2.387718;2.874977;0.9251043;-0.3795466;3;Forest;10.73038
31.97194;-21.27419;-9.65421;3.73418;2;1.384039;-2.958212;0.5773227;-0.7345949;3;Forest;10.3897
31.97194;-21.27419;-9.65421;3.73418;3;0.1640654;4.660216;0.9855512;-0.1688313;3;Forest;9.091507
31.97194;-21.27419;-9.65421;3.73418;4;-1.481889;-1.423788;0.689065;-0.7245263;3;Forest;7.15946
31.97194;-21.27419;-9.65421;3.73418;5;3.139219;-1.70899;-0.7397742;0.6727746;4;Lake;9.577421
31.97194;-21.27419;-9.65421;3.73418;6;-1.882931;4.764616;0.9993246;0.03269159;3;Forest;7.307749
31.97194;-21.27419;-9.65421;3.73418;7;1.263721;0.4718962;0.8155793;-0.5785015;3;Forest;9.473701
31.97194;-21.27419;-9.65421;3.73418;8;-0.38868;-4.084033;0.4433166;-0.8962724;3;Forest;9.353794
31.97194;-21.27419;-9.65421;3.73418;9;-3.698272;-1.97986;0.356774;-0.9338611;3;Forest;5.4335
31.97194;-21.27419;-9.65421;3.73418;10;-2.763169;0.3143911;0.8281674;-0.5601893;3;Forest;5.481126
31.97194;-21.27419;-9.65421;3.73418;11;-1.750091;-2.529454;0.5568562;-0.8304555;3;Forest;7.381085
31.97194;-21.27419;-9.65421;3.73418;12;-3.878414;-2.372476;0.3908414;-0.920154;3;Forest;5.521796
31.97194;-21.27419;-9.65421;3.73418;13;-1.255647;-1.662056;0.4815615;-0.8762604;3;Forest;7.456013
31.97194;-21.27419;-9.65421;3.73418;14;-2.729506;0.4085917;0.6823178;-0.7306733;3;Forest;5.50225
32.01417;-21.36852;-9.79431;3.73418;0;-2.263179;2.66643;0.9858906;-0.1665629;3;Forest;6.176991
32.01417;-21.36852;-9.79431;3.73418;1;2.387718;2.874977;0.937272;-0.3484229;3;Forest;10.75568
32.01417;-21.36852;-9.79431;3.73418;2;1.384039;-2.958212;0.629613;-0.7768407;3;Forest;10.33419
32.01417;-21.36852;-9.79431;3.73418;3;0.1640654;4.660216;0.9978136;-0.06501704;3;Forest;9.149736
32.01417;-21.36852;-9.79431;3.73418;4;-1.481889;-1.423788;0.6801769;-0.7329092;3;Forest;7.110074
32.01417;-21.36852;-9.79431;3.73418;5;3.139219;-1.70899;-0.7550768;0.6555534;4;Lake;9.597915
32.01417;-21.36852;-9.79431;3.73418;6;-1.882931;4.764616;0.9991699;0.03842246;3;Forest;7.382121
32.01417;-21.36852;-9.79431;3.73418;7;1.263721;0.4718962;0.8584173;-0.5128253;3;Forest;9.46556
32.01417;-21.36852;-9.79431;3.73418;8;-0.38868;-4.084033;0.4883262;-0.8725845;3;Forest;9.274489
32.01417;-21.36852;-9.79431;3.73418;9;-3.698272;-1.97986;0.2413417;-0.9701644;3;Forest;5.353196
32.01417;-21.36852;-9.79431;3.73418;10;-2.763169;0.3143911;0.7118876;-0.7018728;3;Forest;5.462858
32.01417;-21.36852;-9.79431;3.73418;11;-1.750091;-2.529454;0.428847;-0.9032108;3;Forest;7.311265
32.01417;-21.36852;-9.79431;3.73418;12;-3.878414;-2.372476;0.2809946;-0.9593906;3;Forest;5.43231
32.01417;-21.36852;-9.79431;3.73418;13;-1.255647;-1.662056;0.685701;-0.7277258;3;Forest;7.403931
32.01417;-21.36852;-9.79431;3.73418;14;-2.729506;0.4085917;0.7630429;-0.6458824;3;Forest;5.486547
32.05085;-21.45045;-9.915999;3.73418;0;-2.263179;2.66643;0.9801145;-0.1978199;3;Forest;6.226576
32.05085;-21.45045;-9.915999;3.73418;1;2.387718;2.874977;0.9354376;-0.3533151;3;Forest;10.7875
32.05085;-21.45045;-9.915999;3.73418;2;1.384039;-2.958212;0.574239;-0.8186016;3;Forest;10.27183
32.05085;-21.45045;-9.915999;3.73418;3;0.1640654;4.660216;0.9897729;-0.1420227;3;Forest;9.219881
32.05085;-21.45045;-9.915999;3.73418;4;-1.481889;-1.423788;0.681495;-0.7316099;3;Forest;7.055957
32.05085;-21.45045;-9.915999;3.73418;5;3.139219;-1.70899;-0.7246659;0.6890224;4;Lake;9.624454
32.05085;-21.45045;-9.915999;3.73418;6;-1.882931;4.764616;0.9991154;0.03991609;3;Forest;7.471244
32.05085;-21.45045;-9.915999;3.73418;7;1.263721;0.4718962;0.8652131;-0.5012562;3;Forest;9.458887
32.05085;-21.45045;-9.915999;3.73418;8;-0.38868;-4.084033;0.5030925;-0.8641433;3;Forest;9.184276
32.05085;-21.45045;-9.915999;3.73418;9;-3.698272;-1.97986;0.4311439;-0.9019141;3;Forest;5.263293
32.05085;-21.45045;-9.915999;3.73418;10;-2.763169;0.3143911;0.7562776;-0.6537859;3;Forest;5.446408
32.05085;-21.45045;-9.915999;3.73418;11;-1.750091;-2.529454;0.4027308;-0.9151593;3;Forest;7.232876
32.05085;-21.45045;-9.915999;3.73418;12;-3.878414;-2.372476;0.5068519;-0.8617495;3;Forest;5.331315
32.05085;-21.45045;-9.915999;3.73418;13;-1.255647;-1.662056;0.526758;-0.849849;3;Forest;7.346502
32.05085;-21.45045;-9.915999;3.73418;14;-2.729506;0.4085917;0.7257522;-0.6875418;3;Forest;5.473074
32.08293;-21.52213;-10.02245;3.73418;0;-2.263179;2.66643;0.9761744;-0.2164531;3;Forest;6.273019
32.08293;-21.52213;-10.02245;3.73418;1;2.387718;2.874977;0.9536746;-0.3006834;3;Forest;10.8172
32.08293;-21.52213;-10.02245;3.73418;2;1.384039;-2.958212;0.524566;-0.8512906;3;Forest;10.21963
32.08293;-21.52213;-10.02245;3.73418;3;0.1640654;4.660216;0.9993389;-0.03439409;3;Forest;9.282872
32.08293;-21.52213;-10.02245;3.73418;4;-1.481889;-1.423788;0.5513932;-0.8340599;3;Forest;7.011916
32.08293;-21.52213;-10.02245;3.73418;5;3.139219;-1.70899;-0.7383063;0.6743854;4;Lake;9.649843
32.08293;-21.52213;-10.02245;3.73418;6;-1.882931;4.764616;0.9972705;0.0720068;3;Forest;7.55087
32.08293;-21.52213;-10.02245;3.73418;7;1.263721;0.4718962;0.7947191;-0.6068405;3;Forest;9.455538
32.08293;-21.52213;-10.02245;3.73418;8;-0.38868;-4.084033;0.4219733;-0.9065066;3;Forest;9.107734
32.08293;-21.52213;-10.02245;3.73418;9;-3.698272;-1.97986;0.5936616;-0.8044617;3;Forest;5.188403
32.08293;-21.52213;-10.02245;3.73418;10;-2.763169;0.3143911;0.8941301;-0.4473137;3;Forest;5.436338
32.08293;-21.52213;-10.02245;3.73418;11;-1.750091;-2.529454;0.6102319;-0.7920842;3;Forest;7.167323
32.08293;-21.52213;-10.02245;3.73418;12;-3.878414;-2.372476;0.5248134;-0.850911;3;Forest;5.246427
32.08293;-21.52213;-10.02245;3.73418;13;-1.255647;-1.662056;0.7152291;-0.6987305;3;Forest;7.299425
32.08293;-21.52213;-10.02245;3.73418;14;-2.729506;0.4085917;0.8364455;-0.5475032;3;Forest;5.465584
32.11403;-21.5916;-10.12564;3.73418;0;-2.263179;2.66643;0.9885632;-0.1494561;3;Forest;6.316162
32.11403;-21.5916;-10.12564;3.73418;1;2.387718;2.874977;0.9595134;-0.2814911;3;Forest;10.84475
32.11403;-21.5916;-10.12564;3.73418;2;1.384039;-2.958212;0.66526;-0.7465284;3;Forest;10.17547
32.11403;-21.5916;-10.12564;3.73418;3;0.1640654;4.660216;0.9938417;-0.1100222;3;Forest;9.339518
32.11403;-21.5916;-10.12564;3.73418;4;-1.481889;-1.423788;0.7465852;-0.6651068;3;Forest;6.975689
32.11403;-21.5916;-10.12564;3.73418;5;3.139219;-1.70899;-0.732191;0.6810201;4;Lake;9.673826
32.11403;-21.5916;-10.12564;3.73418;6;-1.882931;4.764616;0.9972172;0.0727477;3;Forest;7.622159
32.11403;-21.5916;-10.12564;3.73418;7;1.263721;0.4718962;0.8789698;-0.4767208;3;Forest;9.454472
32.11403;-21.5916;-10.12564;3.73418;8;-0.38868;-4.084033;0.3782259;-0.9256157;3;Forest;9.042195
32.11403;-21.5916;-10.12564;3.73418;9;-3.698272;-1.97986;0.612695;-0.78997;3;Forest;5.125435
32.11403;-21.5916;-10.12564;3.73418;10;-2.763169;0.3143911;0.8672723;-0.4975202;3;Forest;5.430766
32.11403;-21.5916;-10.12564;3.73418;11;-1.750091;-2.529454;0.5285994;-0.8486806;3;Forest;7.111962
32.11403;-21.5916;-10.12564;3.73418;12;-3.878414;-2.372476;0.2908735;-0.9564166;3;Forest;5.174434
32.11403;-21.5916;-10.12564;3.73418;13;-1.255647;-1.662056;0.727734;-0.6856833;3;Forest;7.260422
32.11403;-21.5916;-10.12564;3.73418;14;-2.729506;0.4085917;0.9106008;-0.4127436;3;Forest;5.462254
32.15155;-21.67542;-10.25013;3.73418;0;-2.263179;2.66643;0.9939948;-0.1082963;3;Forest;6.360174
32.15155;-21.67542;-10.25013;3.73418;1;2.387718;2.874977;0.9577121;-0.2875244;3;Forest;10.87283
32.15155;-21.67542;-10.25013;3.73418;2;1.384039;-2.958212;0.629709;-0.7767389;3;Forest;10.13404
32.15155;-21.67542;-10.25013;3.73418;3;0.1640654;4.660216;0.9944958;-0.1042384;3;Forest;9.395773
32.15155;-21.67542;-10.25013;3.73418;4;-1.481889;-1.423788;0.6720231;-0.7402989;3;Forest;6.942661
32.15155;-21.67542;-10.25013;3.73418;5;3.139219;-1.70899;-0.6196988;0.7847586;4;Lake;9.698635
32.15155;-21.67542;-10.25013;3.73418;6;-1.882931;4.764616;0.9965207;0.08176298;3;Forest;7.692674
32.15155;-21.67542;-10.25013;3.73418;7;1.263721;0.4718962;0.8861579;-0.463224;3;Forest;9.455103
32.15155;-21.67542;-10.25013;3.73418;8;-0.38868;-4.084033;0.3694314;-0.9291626;3;Forest;8.979963
32.15155;-21.67542;-10.25013;3.73418;9;-3.698272;-1.97986;0.4228725;-0.9057925;3;Forest;5.066758
32.15155;-21.67542;-10.25013;3.73418;10;-2.763169;0.3143911;0.8860362;-0.4632705;3;Forest;5.428255
32.15155;-21.67542;-10.25013;3.73418;11;-1.750091;-2.529454;0.4525813;-0.8915486;3;Forest;7.060114
32.15155;-21.67542;-10.25013;3.73418;12;-3.878414;-2.372476;0.5559669;-0.8309606;3;Forest;5.106764
32.15155;-21.67542;-10.25013;3.73418;13;-1.255647;-1.662056;0.645444;-0.7636028;3;Forest;7.224594
32.15155;-21.67542;-10.25013;3.73418;14;-2.729506;0.4085917;0.9066516;-0.4212604;3;Forest;5.461904
32.19067;-21.76282;-10.37993;3.73418;0;-2.263179;2.66643;0.9987994;-0.04562235;3;Forest;6.416079
32.19067;-21.76282;-10.37993;3.73418;1;2.387718;2.874977;0.9670341;-0.2544545;3;Forest;10.90849
32.19067;-21.76282;-10.37993;3.73418;2;1.384039;-2.958212;0.6275516;-0.778481;3;Forest;10.08587
32.19067;-21.76282;-10.37993;3.73418;3;0.1640654;4.660216;0.9999323;-0.002678329;3;Forest;9.46537
32.19067;-21.76282;-10.37993;3.73418;4;-1.481889;-1.423788;0.7611496;-0.6483449;3;Forest;6.905585
32.19067;-21.76282;-10.37993;3.73418;5;3.139219;-1.70899;-0.7036063;0.7105155;4;Lake;9.7306
32.19067;-21.76282;-10.37993;3.73418;6;-1.882931;4.764616;0.9962525;0.08498857;3;Forest;7.779541
32.19067;-21.76282;-10.37993;3.73418;7;1.263721;0.4718962;0.8962886;-0.4433187;3;Forest;9.45804
32.19067;-21.76282;-10.37993;3.73418;8;-0.38868;-4.084033;0.467284;-0.8839977;3;Forest;8.906616
32.19067;-21.76282;-10.37993;3.73418;9;-3.698272;-1.97986;0.6537967;-0.7563808;3;Forest;4.999168
32.19067;-21.76282;-10.37993;3.73418;10;-2.763169;0.3143911;0.8864898;-0.4624147;3;Forest;5.429017
32.19067;-21.76282;-10.37993;3.73418;11;-1.750091;-2.529454;0.6477985;-0.7616238;3;Forest;6.999993
32.19067;-21.76282;-10.37993;3.73418;12;-3.878414;-2.372476;0.3268887;-0.9446905;3;Forest;5.028008
32.19067;-21.76282;-10.37993;3.73418;13;-1.255647;-1.662056;0.5833489;-0.8120394;3;Forest;7.183996
32.19067;-21.76282;-10.37993;3.73418;14;-2.729506;0.4085917;0.9203367;-0.3906871;3;Forest;5.46525
32.23529;-21.86252;-10.52801;3.73418;0;-2.263179;2.66643;0.9925004;-0.1213329;3;Forest;6.477561
32.23529;-21.86252;-10.52801;3.73418;1;2.387718;2.874977;0.9685274;-0.248719;3;Forest;10.94775
32.23529;-21.86252;-10.52801;3.73418;2;1.384039;-2.958212;0.5874749;-0.8091527;3;Forest;10.03779
32.23529;-21.86252;-10.52801;3.73418;3;0.1640654;4.660216;0.999931;-0.004390361;3;Forest;9.539915
32.23529;-21.86252;-10.52801;3.73418;4;-1.481889;-1.423788;0.7606;-0.648972;3;Forest;6.870205
32.23529;-21.86252;-10.52801;3.73418;5;3.139219;-1.70899;-0.6081832;0.7937242;4;Lake;9.766274
32.23529;-21.86252;-10.52801;3.73418;6;-1.882931;4.764616;0.9906031;0.1361627;3;Forest;7.872146
32.23529;-21.86252;-10.52801;3.73418;7;1.263721;0.4718962;0.9027598;-0.429992;3;Forest;9.463637
32.23529;-21.86252;-10.52801;3.73418;8;-0.38868;-4.084033;0.5674399;-0.823321;3;Forest;8.832206
32.23529;-21.86252;-10.52801;3.73418;9;-3.698272;-1.97986;0.6715319;-0.7406827;3;Forest;4.932572
32.23529;-21.86252;-10.52801;3.73418;10;-2.763169;0.3143911;0.9125505;-0.4082787;3;Forest;5.434228
32.23529;-21.86252;-10.52801;3.73418;11;-1.750091;-2.529454;0.6749582;-0.7376796;3;Forest;6.940207
32.23529;-21.86252;-10.52801;3.73418;12;-3.878414;-2.372476;0.3947392;-0.9183778;3;Forest;4.9494
32.23529;-21.86252;-10.52801;3.73418;13;-1.255647;-1.662056;0.7465778;-0.66508;3;Forest;7.144777
32.23529;-21.86252;-10.52801;3.73418;14;-2.729506;0.4085917;0.9239104;-0.3821822;3;Forest;5.473121
32.26204;-21.92228;-10.61676;3.73418;0;-2.263179;2.66643;0.997333;-0.07144375;3;Forest;6.551558
32.26204;-21.92228;-10.61676;3.73418;1;2.387718;2.874977;0.9651018;-0.2617087;3;Forest;10.99508
32.26204;-21.92228;-10.61676;3.73418;2;1.384039;-2.958212;0.5851309;-0.8108507;3;Forest;9.985648
32.26204;-21.92228;-10.61676;3.73418;3;0.1640654;4.660216;0.9995882;0.02611893;3;Forest;9.627352
32.26204;-21.92228;-10.61676;3.73418;4;-1.481889;-1.423788;0.6503054;-0.7594488;3;Forest;6.834
32.26204;-21.92228;-10.61676;3.73418;5;3.139219;-1.70899;-0.6371531;0.7706692;4;Lake;9.809859
32.26204;-21.92228;-10.61676;3.73418;6;-1.882931;4.764616;0.9824678;0.185949;3;Forest;7.980218
32.26204;-21.92228;-10.61676;3.73418;7;1.263721;0.4718962;0.9111335;-0.4119494;3;Forest;9.473176
32.26204;-21.92228;-10.61676;3.73418;8;-0.38868;-4.084033;0.436112;-0.8997836;3;Forest;8.749968
32.26204;-21.92228;-10.61676;3.73418;9;-3.698272;-1.97986;0.4256104;-0.9045088;3;Forest;4.861644
32.26204;-21.92228;-10.61676;3.73418;10;-2.763169;0.3143911;0.9364588;-0.3500376;3;Forest;5.445663
32.26204;-21.92228;-10.61676;3.73418;11;-1.750091;-2.529454;0.6427172;-0.7658843;3;Forest;6.875723
32.26204;-21.92228;-10.61676;3.73418;12;-3.878414;-2.372476;0.344418;-0.9384331;3;Forest;4.864328
32.26204;-21.92228;-10.61676;3.73418;13;-1.255647;-1.662056;0.6898715;-0.7237071;3;Forest;7.103986
32.26204;-21.92228;-10.61676;3.73418;14;-2.729506;0.4085917;0.9476371;-0.3187775;3;Forest;5.487537
32.29193;-21.98903;-10.7159;3.73418;0;-2.263179;2.66643;0.9986768;-0.04921691;3;Forest;6.597827
32.29193;-21.98903;-10.7159;3.73418;1;2.387718;2.874977;0.9683932;-0.2491957;3;Forest;11.02474
32.29193;-21.98903;-10.7159;3.73418;2;1.384039;-2.958212;0.7180613;-0.6958922;3;Forest;9.955801
32.29193;-21.98903;-10.7159;3.73418;3;0.1640654;4.660216;0.9993547;0.0341822;3;Forest;9.680959
32.29193;-21.98903;-10.7159;3.73418;4;-1.481889;-1.423788;0.6884856;-0.7250059;3;Forest;6.814448
32.29193;-21.98903;-10.7159;3.73418;5;3.139219;-1.70899;-0.6100133;0.7923238;4;Lake;9.837442
32.29193;-21.98903;-10.7159;3.73418;6;-1.882931;4.764616;0.9923621;0.1223827;3;Forest;8.046196
32.29193;-21.98903;-10.7159;3.73418;7;1.263721;0.4718962;0.907921;-0.4189572;3;Forest;9.4805
32.29193;-21.98903;-10.7159;3.73418;8;-0.38868;-4.084033;0.5927777;-0.8052653;3;Forest;8.70206
32.29193;-21.98903;-10.7159;3.73418;9;-3.698272;-1.97986;0.7172166;-0.6965171;3;Forest;4.821799
32.29193;-21.98903;-10.7159;3.73418;10;-2.763169;0.3143911;0.855698;-0.5168935;3;Forest;5.455306
32.29193;-21.98903;-10.7159;3.73418;11;-1.750091;-2.529454;0.6787879;-0.7341856;3;Forest;6.839015
32.29193;-21.98903;-10.7159;3.73418;12;-3.878414;-2.372476;0.6113331;-0.7909021;3;Forest;4.81579
32.29193;-21.98903;-10.7159;3.73418;13;-1.255647;-1.662056;0.7927226;-0.6093738;3;Forest;7.081581
32.29193;-21.98903;-10.7159;3.73418;14;-2.729506;0.4085917;0.9569517;-0.2895531;3;Forest;5.498939
32.32215;-22.05656;-10.81619;3.73418;0;-2.263179;2.66643;0.9997127;0.01801058;3;Forest;6.651171
32.32215;-22.05656;-10.81619;3.73418;1;2.387718;2.874977;0.9539519;-0.2997601;3;Forest;11.059
32.32215;-22.05656;-10.81619;3.73418;2;1.384039;-2.958212;0.7189745;-0.6949546;3;Forest;9.923716
32.32215;-22.05656;-10.81619;3.73418;3;0.1640654;4.660216;0.999667;0.02352769;3;Forest;9.741886
32.32215;-22.05656;-10.81619;3.73418;4;-1.481889;-1.423788;0.7811666;-0.6240458;3;Forest;6.794533
32.32215;-22.05656;-10.81619;3.73418;5;3.139219;-1.70899;-0.5684381;0.8226546;4;Lake;9.869538
32.32215;-22.05656;-10.81619;3.73418;6;-1.882931;4.764616;0.9934233;0.1138582;3;Forest;8.120936
32.32215;-22.05656;-10.81619;3.73418;7;1.263721;0.4718962;0.9206957;-0.3901103;3;Forest;9.490101
32.32215;-22.05656;-10.81619;3.73418;8;-0.38868;-4.084033;0.5778117;-0.8160521;3;Forest;8.64979
32.32215;-22.05656;-10.81619;3.73418;9;-3.698272;-1.97986;0.7449755;-0.6666701;3;Forest;4.779726
32.32215;-22.05656;-10.81619;3.73418;10;-2.763169;0.3143911;0.9249179;-0.379398;3;Forest;5.468532
32.32215;-22.05656;-10.81619;3.73418;11;-1.750091;-2.529454;0.7165753;-0.6973131;3;Forest;6.799764
32.32215;-22.05656;-10.81619;3.73418;12;-3.878414;-2.372476;0.6138752;-0.7889014;3;Forest;4.763824
32.32215;-22.05656;-10.81619;3.73418;13;-1.255647;-1.662056;0.686941;-0.7264878;3;Forest;7.058385
32.32215;-22.05656;-10.81619;3.73418;14;-2.729506;0.4085917;0.95136;-0.3072385;3;Forest;5.514103
32.35368;-22.12698;-10.92079;3.73418;0;-2.263179;2.66643;0.9974362;-0.07010816;3;Forest;6.706863
32.35368;-22.12698;-10.92079;3.73418;1;2.387718;2.874977;0.9727873;-0.2315148;3;Forest;11.09486
32.35368;-22.12698;-10.92079;3.73418;2;1.384039;-2.958212;0.725769;-0.687838;3;Forest;9.892625
32.35368;-22.12698;-10.92079;3.73418;3;0.1640654;4.660216;0.9982054;0.05884623;3;Forest;9.80461
32.35368;-22.12698;-10.92079;3.73418;4;-1.481889;-1.423788;0.8331905;-0.5527453;3;Forest;6.776474
32.35368;-22.12698;-10.92079;3.73418;5;3.139219;-1.70899;-0.5808868;0.8139182;4;Lake;9.903364
32.35368;-22.12698;-10.92079;3.73418;6;-1.882931;4.764616;0.9838122;0.178778;3;Forest;8.197616
32.35368;-22.12698;-10.92079;3.73418;7;1.263721;0.4718962;0.9098232;-0.4148032;3;Forest;9.501332
32.35368;-22.12698;-10.92079;3.73418;8;-0.38868;-4.084033;0.594191;-0.8042047;3;Forest;8.598287
32.35368;-22.12698;-10.92079;3.73418;9;-3.698272;-1.97986;0.607915;-0.7934562;3;Forest;4.739857
32.35368;-22.12698;-10.92079;3.73418;10;-2.763169;0.3143911;0.9646729;-0.2626754;3;Forest;5.484529
32.35368;-22.12698;-10.92079;3.73418;11;-1.750091;-2.529454;0.664369;-0.7471662;3;Forest;6.761979
32.35368;-22.12698;-10.92079;3.73418;12;-3.878414;-2.372476;0.6992;-0.7145498;3;Forest;4.713761
32.35368;-22.12698;-10.92079;3.73418;13;-1.255647;-1.662056;0.6961532;-0.717664;3;Forest;7.036911
32.35368;-22.12698;-10.92079;3.73418;14;-2.729506;0.4085917;0.9497743;-0.3124422;3;Forest;5.532028
32.39332;-22.21555;-11.05232;3.73418;0;-2.263179;2.66643;0.9983239;0.05563442;3;Forest;6.766762
32.39332;-22.21555;-11.05232;3.73418;1;2.387718;2.874977;0.9776502;-0.2100312;3;Forest;11.13353
32.39332;-22.21555;-11.05232;3.73418;2;1.384039;-2.958212;0.6586018;-0.7523893;3;Forest;9.861672
32.39332;-22.21555;-11.05232;3.73418;3;0.1640654;4.660216;0.9979942;0.06221822;3;Forest;9.871182
32.39332;-22.21555;-11.05232;3.73418;4;-1.481889;-1.423788;0.8412242;-0.5404171;3;Forest;6.759891
32.39332;-22.21555;-11.05232;3.73418;5;3.139219;-1.70899;-0.5444874;0.8386951;4;Lake;9.940089
32.39332;-22.21555;-11.05232;3.73418;6;-1.882931;4.764616;0.9731249;0.2298751;3;Forest;8.278713
32.39332;-22.21555;-11.05232;3.73418;7;1.263721;0.4718962;0.930368;-0.3664385;3;Forest;9.514668
32.39332;-22.21555;-11.05232;3.73418;8;-0.38868;-4.084033;0.5626125;-0.8265938;3;Forest;8.546062
32.39332;-22.21555;-11.05232;3.73418;9;-3.698272;-1.97986;0.5155666;-0.8563825;3;Forest;4.701226
32.39332;-22.21555;-11.05232;3.73418;10;-2.763169;0.3143911;0.9702504;-0.2412332;3;Forest;5.503992
32.39332;-22.21555;-11.05232;3.73418;11;-1.750091;-2.529454;0.7194805;-0.6943491;3;Forest;6.724659
32.39332;-22.21555;-11.05232;3.73418;12;-3.878414;-2.372476;0.6621551;-0.7488204;3;Forest;4.664315
32.39332;-22.21555;-11.05232;3.73418;13;-1.255647;-1.662056;0.7878858;-0.6155631;3;Forest;7.016662
32.39332;-22.21555;-11.05232;3.73418;14;-2.729506;0.4085917;0.9271061;-0.3740213;3;Forest;5.553465
32.44518;-22.326;-11.22793;3.703044;0;-2.263179;2.66643;0.997764;0.06499199;3;Forest;6.73788
32.44518;-22.326;-11.22793;3.703044;1;2.387718;2.874977;0.9859362;-0.1668089;3;Forest;11.12236
32.44518;-22.326;-11.22793;3.703044;2;1.384039;-2.958212;0.7559478;-0.6545322;3;Forest;9.904218
32.44518;-22.326;-11.22793;3.703044;3;0.1640654;4.660216;0.9959391;0.08935783;3;Forest;9.836628
32.44518;-22.326;-11.22793;3.703044;4;-1.481889;-1.423788;0.8396725;-0.5428024;3;Forest;6.791769
32.44518;-22.326;-11.22793;3.703044;5;3.139219;-1.70899;-0.5231665;0.8521566;4;Lake;9.970536
32.44518;-22.326;-11.22793;3.703044;6;-1.882931;4.764616;0.9915214;0.1293953;3;Forest;8.231397
32.44518;-22.326;-11.22793;3.703044;7;1.263721;0.4718962;0.9295222;-0.368557;3;Forest;9.523727
32.44518;-22.326;-11.22793;3.703044;8;-0.38868;-4.084033;0.6402566;-0.7680566;3;Forest;8.60376
32.44518;-22.326;-11.22793;3.703044;9;-3.698272;-1.97986;0.746318;-0.6652769;3;Forest;4.749158
32.44518;-22.326;-11.22793;3.703044;10;-2.763169;0.3143911;0.9629411;-0.2691053;3;Forest;5.50813
32.44518;-22.326;-11.22793;3.703044;11;-1.750091;-2.529454;0.7487674;-0.6626099;3;Forest;6.771745
