timeStamp;roomX;roomZ;roomAngle;targetId;targetX;targetZ;targetAngle;distanceToTarget;targetAttentionCount
25.419;23.79601;-11.14755;2.84982;5;28.22556;11.31688;0.3813204;30.40977;0
25.419;23.79601;-11.14755;2.84982;6;9.574062;1.266164;0.1314864;9.657424;9
25.419;23.79601;-11.14755;2.84982;7;0.9033832;-27.48613;4.745244;27.50097;0
25.44811;23.8295;-11.25908;2.84982;0;10.95615;-46.26168;4.944934;47.54136;0
25.44811;23.8295;-11.25908;2.84982;1;-9.171113;-8.91392;3.912771;12.78934;2
25.44811;23.8295;-11.25908;2.84982;2;29.64045;-36.20882;5.398367;46.79353;0
25.44811;23.8295;-11.25908;2.84982;3;38.27466;-7.472046;-0.1927969;38.9972;0
25.44811;23.8295;-11.25908;2.84982;4;48.32223;-26.15436;5.787086;54.94623;0
25.44811;23.8295;-11.25908;2.84982;5;28.22558;11.21566;0.3782267;30.37227;0
25.44811;23.8295;-11.25908;2.84982;6;9.574172;1.164531;0.121038;9.644734;10
25.44811;23.8295;-11.25908;2.84982;7;0.9033759;-27.58728;4.745123;27.60207;0
25.4776;23.86331;-11.37207;2.850836;0;10.95612;-46.37811;4.944371;47.65466;0
25.4776;23.86331;-11.37207;2.850836;1;-9.170826;-9.03037;3.919274;12.87057;2
25.4776;23.86331;-11.37207;2.850836;2;29.64042;-36.32526;5.396794;46.88367;0
25.4776;23.86331;-11.37207;2.850836;3;38.27465;-7.58854;-0.1957272;39.01967;0
25.4776;23.86331;-11.37207;2.850836;4;48.32222;-26.27081;5.785223;55.00174;0
25.4776;23.86331;-11.37207;2.850836;5;28.22562;11.09917;0.374657;30.32948;0
25.4776;23.86331;-11.37207;2.850836;6;9.574288;1.04759;0.1089835;9.63143;10
25.4776;23.86331;-11.37207;2.850836;7;0.9033784;-27.70366;4.744986;27.71839;0
25.5088;23.89897;-11.49169;2.851866;0;11.00323;-46.48488;4.944817;47.7694;0
25.5088;23.89897;-11.49169;2.851866;1;-9.161358;-9.157627;3.926787;12.95348;2
25.5088;23.89897;-11.49169;2.851866;2;29.67729;-36.41306;5.39622;46.97502;0
25.5088;23.89897;-11.49169;2.851866;3;38.28233;-7.667612;-0.1976755;39.04265;0
25.5088;23.89897;-11.49169;2.851866;4;48.34888;-26.33963;5.784357;55.05806;0
25.5088;23.89897;-11.49169;2.851866;5;28.21436;11.00986;0.3720487;30.28642;0
25.5088;23.89897;-11.49169;2.851866;6;9.573326;0.9388669;0.09775852;9.619254;10
25.5088;23.89897;-11.49169;2.851866;7;0.9315216;-27.82061;4.74586;27.8362;0
25.53372;23.92745;-11.5872;2.851866;0;11.05106;-46.59833;4.945243;47.89082;0
25.53372;23.92745;-11.5872;2.851866;1;-9.151628;-9.291872;3.934595;13.0419;2
25.53372;23.92745;-11.5872;2.851866;2;29.71473;-36.50732;5.395572;47.07175;0
25.53372;23.92745;-11.5872;2.851866;3;38.29019;-7.753045;-0.1997802;39.06723;0
25.53372;23.92745;-11.5872;2.851866;4;48.37593;-26.41471;5.783395;55.11776;0
25.53372;23.92745;-11.5872;2.851866;5;28.20305;10.91404;0.3692329;30.24117;0
25.53372;23.92745;-11.5872;2.851866;6;9.572455;0.8233598;0.08580226;9.6078;10
25.53372;23.92745;-11.5872;2.851866;7;0.9601456;-27.94439;4.746735;27.96088;0
25.55989;23.95736;-11.68754;2.851866;0;11.05106;-46.69799;4.944764;47.98779;0
25.55989;23.95736;-11.68754;2.851866;1;-9.151391;-9.391537;3.939941;13.11293;2
25.55989;23.95736;-11.68754;2.851866;2;29.71471;-36.60698;5.394237;47.14907;0
25.55989;23.95736;-11.68754;2.851866;3;38.29018;-7.85273;-0.2022799;39.08712;0
25.55989;23.95736;-11.68754;2.851866;4;48.37593;-26.51438;5.781809;55.16559;0
25.55989;23.95736;-11.68754;2.851866;5;28.20308;10.81434;0.366154;30.20536;0
25.55989;23.95736;-11.68754;2.851866;6;9.572526;0.7232542;0.07541193;9.59981;10
25.55989;23.95736;-11.68754;2.851866;7;0.960141;-28.04401;4.746613;28.06044;0
25.58669;23.98798;-11.79024;2.851866;0;11.05105;-46.80267;4.944262;48.08966;0
25.58669;23.98798;-11.79024;2.851866;1;-9.151144;-9.496231;3.945495;13.18794;2
25.58669;23.98798;-11.79024;2.851866;2;29.7147;-36.71167;5.39284;47.2304;0
25.58669;23.98798;-11.79024;2.851866;3;38.29016;-7.957472;-0.2049036;39.10829;0
25.58669;23.98798;-11.79024;2.851866;4;48.37592;-26.61908;5.780147;55.21598;0
25.58669;23.98798;-11.79024;2.851866;5;28.20311;10.7096;0.3629121;30.16805;0
25.58669;23.98798;-11.79024;2.851866;6;9.572591;0.6180942;0.06447966;9.592525;10
25.58669;23.98798;-11.79024;2.851866;7;0.9601359;-28.14866;4.746485;28.16503;0
25.61414;24.0193;-11.8955;2.852333;0;11.05103;-46.90983;4.943751;48.19395;0
25.61414;24.0193;-11.8955;2.852333;1;-9.150896;-9.603392;3.951114;13.26514;2
25.61414;24.0193;-11.8955;2.852333;2;29.71469;-36.81884;5.391415;47.31373;0
25.61414;24.0193;-11.8955;2.852333;3;38.29015;-8.064662;-0.2075857;39.13023;0
25.61414;24.0193;-11.8955;2.852333;4;48.37591;-26.72625;5.778448;55.26772;0
25.61414;24.0193;-11.8955;2.852333;5;28.20315;10.6024;0.3595853;30.13019;0
25.61414;24.0193;-11.8955;2.852333;6;9.572645;0.5104524;0.05327361;9.586246;10
25.61414;24.0193;-11.8955;2.852333;7;0.960134;-28.25577;4.746356;28.27208;0
25.64039;24.0492;-11.99614;2.852812;0;11.07298;-47.01445;4.943696;48.30082;0
25.64039;24.0492;-11.99614;2.852812;1;-9.146154;-9.717471;3.957268;13.34471;2
25.64039;24.0492;-11.99614;2.852812;2;29.73188;-36.91475;5.390426;47.39919;0
25.64039;24.0492;-11.99614;2.852812;3;38.29391;-8.156613;-0.209864;39.15295;0
25.64039;24.0492;-11.99614;2.852812;4;48.38839;-26.81346;5.777177;55.32086;0
25.64039;24.0492;-11.99614;2.852812;5;28.19821;10.50573;0.3566361;30.09169;0
25.64039;24.0492;-11.99614;2.852812;6;9.572453;0.4046282;0.04224493;9.581;10
25.64039;24.0492;-11.99614;2.852812;7;0.9733409;-28.36508;4.74669;28.38178;0
25.66751;24.08009;-12.10011;2.852812;0;11.09549;-47.11412;4.943677;48.403;0
25.66751;24.08009;-12.10011;2.852812;1;-9.14126;-9.826832;3.963119;13.42122;2
25.66751;24.08009;-12.10011;2.852812;2;29.74955;-37.00548;5.389517;47.48096;0
25.66751;24.08009;-12.10011;2.852812;3;38.29779;-8.243289;-0.2120073;39.1749;0
25.66751;24.08009;-12.10011;2.852812;4;48.40122;-26.89527;5.775997;55.37178;0
25.66751;24.08009;-12.10011;2.852812;5;28.19321;10.41421;0.3538406;30.05516;0
25.66751;24.08009;-12.10011;2.852812;6;9.572293;0.3037514;0.03172171;9.577111;10
25.66751;24.08009;-12.10011;2.852812;7;0.9869291;-28.46956;4.747041;28.48666;0
25.69669;24.11334;-12.21202;2.852812;0;11.09548;-47.22256;4.943164;48.50856;0
25.69669;24.11334;-12.21202;2.852812;1;-9.141015;-9.935273;3.968603;13.50066;1
25.69669;24.11334;-12.21202;2.852812;2;29.74953;-37.11395;5.388088;47.56553;0
25.69669;24.11334;-12.21202;2.852812;3;38.2978;-8.351736;-0.214712;39.19787;0
25.69669;24.11334;-12.21202;2.852812;4;48.40121;-27.00373;5.774286;55.42453;0
25.69669;24.11334;-12.21202;2.852812;5;28.19325;10.30571;0.3504496;30.01777;0
25.69669;24.11334;-12.21202;2.852812;6;9.572319;0.1948135;0.02034895;9.574301;11
25.69669;24.11334;-12.21202;2.852812;7;0.9869351;-28.57796;4.74691;28.595;0
25.7236;24.14399;-12.3152;2.852812;0;11.09547;-47.33929;4.942615;48.62219;0
