timeStamp;roomX;roomZ;roomAngle;agentId;agentX;agentZ;agentLookX;agentLookZtargetId;targetName;targetX;targetZ;targetAngle;distanceToRoom;distanceToAgent;LookedAt;targetAttentionCount
5.931303;1.216653;7.289706;0.1653758;10;-2.868073;3.064476;-0.9496715;0.3131671;4;Lake;-29.6024;-12.19693;-2.750763;32.01667;30.77133;0;0
5.931303;1.216653;7.289706;0.1653758;10;-2.868073;3.064476;-0.9496715;0.3131671;5;Ivy;4.940133;-36.85493;-1.437548;37.18455;40.66515;0;0
5.931303;1.216653;7.289706;0.1653758;10;-2.868073;3.064476;-0.9496715;0.3131671;6;GoldenRod;17.27495;-19.59107;-0.8481411;26.11961;30.29996;0;0
5.931303;1.216653;7.289706;0.1653758;10;-2.868073;3.064476;-0.9496715;0.3131671;7;Brick;12.34578;10.02732;0.6821395;15.90489;16.70718;0;9
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;0;Greystone;-4.942511;22.35454;1.788392;22.8944;22.50024;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;1;TerraCotta;29.60429;-2.315809;-0.07806645;29.69473;30.05698;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;2;Violet;-17.28627;5.078908;2.855823;18.01695;17.57154;0;3
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;3;Forest;-12.33263;-24.53131;-2.036626;27.45685;27.56516;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;4;Lake;-29.6024;-12.19693;-2.750763;32.01667;31.80027;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;5;Ivy;4.940133;-36.85493;-1.437548;37.18455;37.5289;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;6;GoldenRod;17.27495;-19.59107;-0.8481411;26.11961;26.56916;0;0
5.931303;1.216653;7.289706;0.1653758;11;-0.351265;0.309906;0.8573806;0.5146396;7;Brick;12.34578;10.02732;0.6821395;15.90489;15.96376;1;9
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;0;Greystone;-4.942553;22.21753;1.789694;22.76066;20.89378;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;29.07677;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;2;Violet;-17.28636;4.941658;2.863149;17.97883;18.35808;0;3
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;29.8654;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;33.72667;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;39.32425;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;27.31167;0;0
5.979597;1.24164;7.439422;0.1653758;0;0.8778276;2.13262;0.8812611;0.4725572;7;Brick;12.346;9.89017;0.675401;15.81895;13.82043;1;9
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;0;Greystone;-4.942553;22.21753;1.789694;22.76066;21.59743;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;31.56919;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;2;Violet;-17.28636;4.941658;2.863149;17.97883;15.99354;1;3
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;27.57209;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;30.74309;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;38.40966;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;28.03494;0;0
5.979597;1.24164;7.439422;0.1653758;1;-1.807118;0.8312564;-0.8842002;0.4670558;7;Brick;12.346;9.89017;0.675401;15.81895;16.77889;0;9
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;0;Greystone;-4.942553;22.21753;1.789694;22.76066;19.24472;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;28.56507;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;2;Violet;-17.28636;4.941658;2.863149;17.97883;19.08556;0;3
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;32.10857;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;35.47053;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;41.27665;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;28.45809;0;0
5.979597;1.24164;7.439422;0.1653758;2;1.805442;4.17618;0.9278802;0.3727479;7;Brick;12.346;9.89017;0.675401;15.81895;11.965;1;9
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;0;Greystone;-4.942553;22.21753;1.789694;22.76066;24.76955;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;29.41466;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;2;Violet;-17.28636;4.941658;2.863149;17.97883;18.78521;0;3
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;25.84731;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;31.49981;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;35.26938;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;24.58812;0;0
5.979597;1.24164;7.439422;0.1653758;3;0.1792064;-2.034644;0.7846277;0.6199336;7;Brick;12.346;9.89017;0.675401;15.81895;17.01106;1;9
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;0;Greystone;-4.942553;22.21753;1.789694;22.76066;18.99632;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;30.56613;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;2;Violet;-17.28636;4.941658;2.863149;17.97883;16.96988;0;3
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;30.85138;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;33.39302;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;41.09163;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;29.3497;0;0
5.979597;1.24164;7.439422;0.1653758;4;-0.3352127;3.770398;0.9378964;0.3468247;7;Brick;12.346;9.89017;0.675401;15.81895;14.05612;1;9
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;0;Greystone;-4.942553;22.21753;1.789694;22.76066;24.08594;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;26.98097;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;2;Violet;-17.28636;4.941658;2.863149;17.97883;20.70331;0;3
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;28.30268;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;34.30921;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;36.40002;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;24.00973;0;0
5.979597;1.24164;7.439422;0.1653758;5;2.670042;-0.652143;0.7604175;0.6493933;7;Brick;12.346;9.89017;0.675401;15.81895;14.2847;1;9
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;0;Greystone;-4.942553;22.21753;1.789694;22.76066;22.28109;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;26.71677;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;2;Violet;-17.28636;4.941658;2.863149;17.97883;20.72101;0;3
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;30.34705;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;35.5285;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;38.46573;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;25.43028;0;0
5.979597;1.24164;7.439422;0.1653758;6;3.159612;1.443177;0.8039798;0.5945828;7;Brick;12.346;9.89017;0.675401;15.81895;12.45457;1;9
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;0;Greystone;-4.942553;22.21753;1.789694;22.76066;26.73816;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;28.2448;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;2;Violet;-17.28636;4.941658;2.863149;17.97883;20.57955;0;3
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;24.97051;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;32.12642;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;33.39081;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;22.50239;0;0
5.979597;1.24164;7.439422;0.1653758;7;1.377406;-3.781068;0.7504117;0.660944;7;Brick;12.346;9.89017;0.675401;15.81895;17.50283;1;9
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;0;Greystone;-4.942553;22.21753;1.789694;22.76066;28.18462;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;25.94723;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;2;Violet;-17.28636;4.941658;2.863149;17.97883;23.06962;0;3
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;25.68044;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;34.20588;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;32.38717;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;20.27544;0;0
5.979597;1.24164;7.439422;0.1653758;8;3.734166;-4.616666;0.6022338;0.7982916;7;Brick;12.346;9.89017;0.675401;15.81895;16.84683;1;9
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;0;Greystone;-4.942553;22.21753;1.789694;22.76066;22.89254;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;33.00368;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;2;Violet;-17.28636;4.941658;2.863149;17.97883;14.97776;1;3
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;25.63562;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;28.71581;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;37.27965;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;28.09818;0;0
5.979597;1.24164;7.439422;0.1653758;9;-3.362912;-0.6378212;-0.832779;0.5535614;7;Brick;12.346;9.89017;0.675401;15.81895;18.88533;0;9
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;0;Greystone;-4.942553;22.21753;1.789694;22.76066;19.2477;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;32.92436;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;2;Violet;-17.28636;4.941658;2.863149;17.97883;14.51811;1;3
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;29.28902;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;30.83953;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;40.79971;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;30.40255;0;0
5.979597;1.24164;7.439422;0.1653758;10;-2.868073;3.064476;-0.9515542;0.3073985;7;Brick;12.346;9.89017;0.675401;15.81895;16.65064;0;9
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;0;Greystone;-4.942553;22.21753;1.789694;22.76066;22.36604;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;1;TerraCotta;29.60428;-2.452973;-0.08266988;29.70574;30.06926;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;2;Violet;-17.28636;4.941658;2.863149;17.97883;17.53488;0;3
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;3;Forest;-12.33257;-24.66837;-2.034392;27.57935;27.68871;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;4;Lake;-29.60236;-12.33408;-2.746808;32.06913;31.85442;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;5;Ivy;4.940128;-36.99199;-1.438036;37.3204;37.66464;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;6;GoldenRod;17.27487;-19.72816;-0.8516011;26.22254;26.67195;0;0
5.979597;1.24164;7.439422;0.1653758;11;-0.351265;0.309906;0.8628778;0.5053608;7;Brick;12.346;9.89017;0.675401;15.81895;15.88081;1;9
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;0;Greystone;-4.942603;22.06585;1.791152;22.61263;20.74804;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;29.10109;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;2;Violet;-17.28646;4.789709;2.871295;17.93775;18.33552;0;3
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;30.00162;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;33.79203;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;39.47523;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;27.43325;0;0
6.033938;1.273926;7.632866;0.1653758;0;0.8778276;2.13262;0.8870003;0.4617045;7;Brick;12.34624;9.738329;0.6678551;15.72465;13.73598;1;9
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;0;Greystone;-4.942603;22.06585;1.791152;22.61263;21.44726;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;31.58533;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;2;Violet;-17.28646;4.789709;2.871295;17.93775;15.95526;1;3
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;27.71246;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;30.80837;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;38.5591;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;28.14639;0;0
6.033938;1.273926;7.632866;0.1653758;1;-1.807118;0.8312564;-0.8943653;0.4472795;7;Brick;12.34624;9.738329;0.6678551;15.72465;16.69758;0;9
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;0;Greystone;-4.942603;22.06585;1.791152;22.61263;19.10264;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;28.60067;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;2;Violet;-17.28646;4.789709;2.871295;17.93775;19.08013;0;3
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;32.24493;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;35.54141;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;41.428;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;28.58564;0;0
6.033938;1.273926;7.632866;0.1653758;2;1.805442;4.17618;0.9195203;0.3929335;7;Brick;12.34624;9.738329;0.6678551;15.72465;11.89347;1;9
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;0;Greystone;-4.942603;22.06585;1.791152;22.61263;24.62106;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;29.4172;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;2;Violet;-17.28646;4.789709;2.871295;17.93775;18.72942;0;3
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;25.98025;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;31.54974;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;35.41978;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;24.6975;0;0
6.033938;1.273926;7.632866;0.1653758;3;0.1792064;-2.034644;0.8123631;0.5831192;7;Brick;12.34624;9.738329;0.6678551;15.72465;16.90515;1;9
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;0;Greystone;-4.942603;22.06585;1.791152;22.61263;18.8491;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;30.59739;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;2;Violet;-17.28646;4.789709;2.871295;17.93775;16.96013;0;3
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;30.99129;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;33.46646;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;41.24216;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;29.47131;0;0
6.033938;1.273926;7.632866;0.1653758;4;-0.3352127;3.770398;0.9666545;0.2559785;7;Brick;12.34624;9.738329;0.6678551;15.72465;13.99087;1;9
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;0;Greystone;-4.942603;22.06585;1.791152;22.61263;23.94198;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;26.99152;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;2;Violet;-17.28646;4.789709;2.871295;17.93775;20.66286;0;3
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;28.43152;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;34.36116;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;36.55152;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;24.13043;0;0
6.033938;1.273926;7.632866;0.1653758;5;2.670042;-0.652143;0.7526883;0.6583338;7;Brick;12.34624;9.738329;0.6678551;15.72465;14.17322;1;9
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;0;Greystone;-4.942603;22.06585;1.791152;22.61263;22.13975;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;1;TerraCotta;29.60427;-2.604827;-0.08776221;29.71865;26.73932;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;2;Violet;-17.28646;4.789709;2.871295;17.93775;20.69597;0;3
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;3;Forest;-12.33251;-24.82011;-2.031941;27.71513;30.47768;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;4;Lake;-29.60231;-12.48591;-2.742445;32.12779;35.58761;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;5;Ivy;4.940114;-37.14374;-1.438572;37.47081;38.61736;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;6;GoldenRod;17.27478;-19.87994;-0.8554;26.33685;25.55672;0;0
6.033938;1.273926;7.632866;0.1653758;6;3.159612;1.443177;0.7980481;0.6025305;7;Brick;12.34624;9.738329;0.6678551;15.72465;12.35232;1;9
6.033938;1.273926;7.632866;0.1653758;7;1.377406;-3.781068;0.7296296;0.6838159;0;Greystone;-4.942603;22.06585;1.791152;22.61263;26.5907;0;0
